Nama User;Ulasan;Rating;Tanggal;Likes;Versi App;;;
Pengguna Google;Akun dana tidak bisa di buka.mohon solusinya🙏;5;21/12/2025 11.27;0;0,157638889;;;
Pengguna Google;kenapa pembayaran gagal tanpa sebab?;3;21/12/2025 11.27;0;0,157638889;;;
Pengguna Google;mudah dan cepat;5;21/12/2025 11.27;0;0,157638889;;;
Pengguna Google;ok;5;21/12/2025 11.26;0;;;;
Pengguna Google;😇;1;21/12/2025 11.25;0;0,157638889;;;
Pengguna Google;Ok bagus,mohon di pertahan kan aktif itas tran saksinya .ok;5;21/12/2025 11.25;0;0,158344907;;;
Pengguna Google;baik bagus;4;21/12/2025 11.22;0;0,157638889;;;
Pengguna Google;setelah updete..gak bisa login...hampir 3minggu. padahal masih ada sisa uang di dana;1;21/12/2025 11.22;0;0,156944444;;;
Pengguna Google;gimna ini ga bisa buat tf..;5;21/12/2025 11.21;0;;;;
Pengguna Google;mantap sii;5;21/12/2025 11.21;0;0,159039352;;;
Pengguna Google;ko gabisa buka mau daftar susah amat kembali ke menu lagi dan lagi;1;21/12/2025 11.20;0;;;;
Pengguna Google;sangat membantu;5;21/12/2025 11.20;0;;;;
Pengguna Google;baik;5;21/12/2025 11.19;0;0,157638889;;;
Pengguna Google;ini dana kenapa sih, apa sakit kali ya... muter muter terus pas pembayaran. aplikasi aplikasi lain enak lancar pas buka aplikasi dana muter2 terus kaya orang sakit kepala;5;21/12/2025 11.19;1;0,159039352;;;
Pengguna Google;kenapa ga bisa transfer alasan keamanan? kalo dah bisa saya kasih bintang 5;2;21/12/2025 11.18;0;0,158344907;;;
Pengguna Google;puas bnget;5;21/12/2025 11.17;0;0,158344907;;;
Pengguna Google;keren Lah....;5;21/12/2025 11.17;0;0,145833333;;;
Pengguna Google;kenapa ga bisa log in ya kak. selalu kembali ke awal masukkan nomor terus;4;21/12/2025 11.17;0;0,159039352;;;
Pengguna Google;tolong aktifkan kembali dana cicil saya;5;21/12/2025 11.15;0;;;;
Pengguna Google;mantapkan;5;21/12/2025 11.15;0;;;;
Pengguna Google;mantap;5;21/12/2025 11.15;0;0,159039352;;;
Pengguna Google;aplikasi yg sangat membantu memudahkan dalam bertransaksi;5;21/12/2025 11.14;0;0,157638889;;;
Pengguna Google;sangat sangat bagus;5;21/12/2025 11.14;0;0,157638889;;;
Pengguna Google;mantapppppp;5;21/12/2025 11.13;0;0,157638889;;;
Pengguna Google;lumayan..tapi sy cape kl harus update terus.membosankan..potongan kirim semakin lm jg mahal;2;21/12/2025 11.11;0;0,159039352;;;
Pengguna Google;sangat membantu saya pake dana ...;5;21/12/2025 11.10;0;0,154872685;;;
Pengguna Google;Min, tolong di update lagi buat seperti BRIMO kalo masuk dana harus masukan sandi dulu biar gk sembarang orang bisa membukanya 🙏 mohon di acc min;5;21/12/2025 11.08;0;0,159039352;;;
Pengguna Google;0k baik dan cpt;5;21/12/2025 11.08;0;0,158344907;;;
Pengguna Google;Aneh ga bisa konfirmasi udh chat udh imal gada respon parah luh;5;21/12/2025 11.07;0;0,159039352;;;
Pengguna Google;transaksi jd lebih mudah;5;21/12/2025 11.07;0;0,158344907;;;
Pengguna Google;mantap;5;21/12/2025 11.05;0;;;;
Pengguna Google;"kenapa habis di update mau transaksi tinggal bayar gak muncul""";5;21/12/2025 11.05;0;0,140972222;;;
Pengguna Google;gimana ini supaya bisa gabung beta;5;21/12/2025 11.04;0;0,159039352;;;
Pengguna Google;"Dana Cicil Ga Muncul"" padahal sudah Transaksi";1;21/12/2025 11.00;0;0,159039352;;;
Pengguna Google;sangat cocok keren banget menggunakan aplikasi dana ini benar benar puas;5;21/12/2025 11.00;0;0,158344907;;;
Pengguna Google;aktifkan atau munculkan dana cicil saya;5;21/12/2025 11.00;0;0,158344907;;;
Pengguna Google;kenapa saya tidak bisa login ke Dana setelah donwnlodd Dii hp oppo F1s(A1601) mohon bantuanya...;5;21/12/2025 11.00;0;;;;
Pengguna Google;sangat membantu;5;21/12/2025 10.58;0;0,159039352;;;
Pengguna Google;top up m.banking ,saldo berkurang ,,saldo dana gk bertambah... slow respons... maling mungkin;1;21/12/2025 10.53;0;0,159039352;;;
Pengguna Google;kenapa tida tidak muncul filtur dana cicilnya;5;21/12/2025 10.53;0;0,159039352;;;
Pengguna Google;Best aplikasinya;5;21/12/2025 10.51;0;;;;
Pengguna Google;Tolong hapus dana Saya;1;21/12/2025 10.50;0;0,159039352;;;
Pengguna Google;sangat puas;5;21/12/2025 10.47;0;0,159039352;;;
Pengguna Google;luar biasa....;5;21/12/2025 10.47;0;0,157638889;;;
Pengguna Google;Gimana ya kok sekarang ngebug baget si lemot banget;3;21/12/2025 10.47;0;0,159039352;;;
Pengguna Google;Mantul;5;21/12/2025 10.45;0;0,159039352;;;
Pengguna Google;apk bagus poll;5;21/12/2025 10.45;0;0,159039352;;;
Pengguna Google;sangat membantu;5;21/12/2025 10.44;0;0,159039352;;;
Pengguna Google;Tolong lah ya. Pihak dana. Penguna punya masalah cepat di tangani. Jangan semena mena. Klw bisa live chat diana ganti yg bisa menangani. Bukan mengantung.kami butuh untuk transaksi.;2;21/12/2025 10.43;1;0,159039352;;;
Pengguna Google;mantap;5;21/12/2025 10.42;0;;;;
Pengguna Google;mntp cak;5;21/12/2025 10.41;0;;;;
Pengguna Google;sangat luar biasa apk sukses sellu buat dana tingkatkan lagi kenyamanan jaringan nya supaya kita lebih nyaman lagi kedepannya 💪;5;21/12/2025 10.41;0;0,152094907;;;
Pengguna Google;bagus;5;21/12/2025 10.38;0;0,159039352;;;
Pengguna Google;bagus;5;21/12/2025 10.36;0;0,158344907;;;
Pengguna Google;"bnyak yg kecewa stelh d perbaharui slh stu nya sya ga bsa trnsaksi mntok di knfrmsi pmbyaran, lma"" bsa d tinggalkn ni dana klo gni trus";1;21/12/2025 10.33;0;;;;
Pengguna Google;ok;5;21/12/2025 10.32;0;0,159039352;;;
Pengguna Google;aplikasi sudah pulih, terimakasih DANA.;5;21/12/2025 10.32;1;0,157638889;;;
Pengguna Google;sangat menarik;5;21/12/2025 10.32;0;0,157638889;;;
Pengguna Google;Tolong sediakan paket data khusus untuk operator by.U di Dana🙏;3;21/12/2025 10.31;0;0,159039352;;;
Pengguna Google;semakin kesini dana gak karuan trx ga bisa...lelet...;1;21/12/2025 10.30;0;;;;
Pengguna Google;ok;5;21/12/2025 10.29;0;0,155555556;;;
Pengguna Google;𝒂𝒑𝒍𝒊𝒌𝒂𝒔𝒊 𝒅𝒂𝒏𝒂 𝒔𝒂𝒚𝒂 𝒕𝒊𝒅𝒂𝒌 𝒃𝒊𝒔𝒂 𝒖𝒏𝒕𝒖𝒌 𝒎𝒆𝒍𝒂𝒌𝒖𝒌𝒂𝒏 𝒕𝒓𝒂𝒏𝒔𝒂𝒌𝒔𝒊 𝒊𝒕𝒖 𝒃𝒂𝒈𝒂𝒊𝒎𝒂𝒏𝒂 𝒔𝒐𝒍𝒖𝒔𝒊𝒏𝒚𝒂 𝒚 𝒌𝒂𝒌🙏🙏 𝒔𝒆𝒕𝒆𝒍𝒂𝒉 𝒎𝒆𝒍𝒂𝒌𝒖𝒌𝒂𝒏 𝒖𝒑𝒈𝒓𝒂𝒅𝒆;4;21/12/2025 10.29;0;0,158344907;;;
Pengguna Google;udah seminggu bug proses pembayaran blank putih cuma muter muter doang. sangat buruk;5;21/12/2025 10.29;0;0,159039352;;;
Pengguna Google;bagus;5;21/12/2025 10.28;0;0,156944444;;;
Pengguna Google;sangat fuas;5;21/12/2025 10.28;0;0,148622685;;;
Pengguna Google;sangat membantu hemat tanpa admin;5;21/12/2025 10.27;0;0,157638889;;;
Pengguna Google;sangat mantappppp;5;21/12/2025 10.27;0;0,158344907;;;
Pengguna Google;Dana adalah dompet ku , tempat kluar masuknya dompet ku Dana tempat terpercayaan ku , akan ku genggam kamu dn genggamlah aku;5;21/12/2025 10.26;0;0,158344907;;;
Pengguna Google;transfer mudah dan aman .;5;21/12/2025 10.26;0;0,157638889;;;
Pengguna Google;Saldo saya tiba² hilang di sedot tiktok mohon untuk pengembalian dananya🙏🙏;1;21/12/2025 10.26;0;0,156944444;;;
Pengguna Google;mantap;5;21/12/2025 10.25;0;0,159039352;;;
Pengguna Google;amanah;5;21/12/2025 10.25;0;0,157638889;;;
Pengguna Google;ini bisa chat dengan CS nya ga sih? jangan sama bot, gaenak bgt mau ngasih keluhan atau pengen nanya dngan bahasa kita sndiri. tolong dong adain fitur chat dengan CS jangan sama bot diana teruss, ini aku pdhl sesuka itu sama apk dana tapi meni gabisa chat dengan CS ngmng sepanjang lebar sama diana tetep aja ga mudeng sulitt;3;21/12/2025 10.25;0;;;;
Pengguna Google;fitur dana cicil saya tidak muncul;5;21/12/2025 10.24;0;0,159039352;;;
Pengguna Google;sangat membantu untuk transaksi pembayaran;5;21/12/2025 10.23;0;0,158344907;;;
Pengguna Google;Kecewa pengguna lama malah sulit melakukan transaksi Tolong di perbaiki;1;21/12/2025 10.22;0;0,154872685;;;
Pengguna Google;mantap aplikasinya;5;21/12/2025 10.21;0;0,158344907;;;
Pengguna Google;Tidak dapat di unduh;1;21/12/2025 10.21;0;;;;
Pengguna Google;nicee;5;21/12/2025 10.20;0;0,158344907;;;
Pengguna Google;Saya kecewa disaat saya melakukan pembayaran tapi gak bisa muter² terus ngelag padahal sinyal stabil;1;21/12/2025 10.16;0;0,159039352;;;
Pengguna Google;sangat menyenangkan;5;21/12/2025 10.15;0;0,159039352;;;
Pengguna Google;aman;5;21/12/2025 10.15;0;0,159039352;;;
Pengguna Google;Dalam 2.minggu terakhir isinya masalah terus. kecewa sekali dengan e walet ini. saya mau tarik semua saldo yg ada trus tidak akan menggunakan aplikasi ini lagi;1;21/12/2025 10.13;0;0,159039352;;;
Pengguna Google;mohon masukkan saya ke program Beta;5;21/12/2025 10.10;0;0,159039352;;;
Pengguna Google;bagus sangat membantu;5;21/12/2025 10.09;0;0,157638889;;;
Pengguna Google;"kak ini gimana sih, sudah hampir seminggu aplikasi DANA saya ngga bisa buat ngirim uang, ada kendala apa si sebenarnya? masa ngirim uang ngga bisa2, pas ""konfirmasi pembayaran"" mutar2 mulu, padahal paket data banyak, pake Wi-Fi juga sama,, minta tolong lah perbaiki aplikasi DANA saya,, bikin kesel dari kemarin, hadeeeehhh";1;21/12/2025 10.09;0;;;;
Pengguna Google;cepat transaksi🥰🥰;5;21/12/2025 10.08;0;0,157638889;;;
Pengguna Google;sangat bagus;5;21/12/2025 10.06;0;0,159039352;;;
Pengguna Google;eror ni;3;21/12/2025 10.06;0;0,159039352;;;
Pengguna Google;dana gaguna sering transaksi sampe jutaan perbulan, masih aja blum ada fitur dana cicil nya, blokir dan uninstal adalah jalan ninjaku;1;21/12/2025 10.06;0;0,134722222;;;
Pengguna Google;program beta sudah penuh🤔;1;21/12/2025 10.06;0;0,159039352;;;
Pengguna Google;saya pake dana kirim uang ke akun shopeepay uang gak masuk ke shopeepay ngurusnya susah ribet hati hati.;1;21/12/2025 10.06;0;0,154872685;;;
Pengguna Google;anjir ini saya mau beli kuota di apk nya trus pembayaranya make dana,kuota nya harga nya 15k pas mau bayar pake dana jadi 25k anjir gimana ceritanya;1;21/12/2025 10.06;0;0,158344907;;;
Pengguna Google;verifikasi wajah selalu gagal;1;21/12/2025 10.05;0;;;;
Pengguna Google;sangat bagus jangan tambah tagihan nya min;5;21/12/2025 10.05;0;0,156944444;;;
Pengguna Google;bagus, cepat. semoga tetap begitu;5;21/12/2025 10.03;0;0,155555556;;;
Pengguna Google;sangat membantu;5;21/12/2025 10.01;0;0,158344907;;;
Pengguna Google;cepat;5;21/12/2025 09.58;0;0,158344907;;;
Pengguna Google;pake DANA memang lebih mudah;5;21/12/2025 09.55;0;0,157638889;;;
Pengguna Google;kenapa dana skrg pake biaya admin KLO mau transfer uang ke rekening....Pertama pake aplikasi dana .semua gratis biaya transferx..Skrg koq berubah yaa;1;21/12/2025 09.55;0;0,159039352;;;
Pengguna Google;jos jis;5;21/12/2025 09.54;0;;;;
Pengguna Google;aplikasi ini sangat bagus untuk dipakai,, karena tidak ada biaya transfer;5;21/12/2025 09.54;0;0,157638889;;;
Pengguna Google;dana cicil tidak bisa di pakai lagi padahal sudah bayar lunas 5 blan yg lalu;1;21/12/2025 09.53;0;0,159039352;;;
Pengguna Google;saldo saya tiba tiba hilang di sedot tiktok mohon untuk pengembalian dananya🙏;1;21/12/2025 09.53;0;0,159039352;;;
Pengguna Google;sangat bagus;5;21/12/2025 09.52;0;0,134722222;;;
Pengguna Google;good apps;5;21/12/2025 09.50;0;;;;
Pengguna Google;sangat bagus;5;21/12/2025 09.50;0;0,159039352;;;
Pengguna Google;sangat membantu;5;21/12/2025 09.50;0;0,136805556;;;
Pengguna Google;ok;4;21/12/2025 09.48;0;0,157638889;;;
Pengguna Google;aplikasi joos gandosss;5;21/12/2025 09.47;0;0,134722222;;;
Pengguna Google;kaka mohon di bantu dana ko ga bisa di pake ya knpa;5;21/12/2025 09.45;0;02.38.01;;;
Pengguna Google;memuaskan;5;21/12/2025 09.43;0;0,154872685;;;
Pengguna Google;Is the Best;5;21/12/2025 09.43;0;0,158344907;;;
Pengguna Google;dana bagus dan recomended.. tapi imbang banyak kecewanya juga... sya banyak transaksi menggunakan dana... tapi dana cicil. belum aktif dan boro boro aktif... muncul fiturnya juga tidak......;5;21/12/2025 09.41;0;;;;
Pengguna Google;sudah 4 hari ini saya tidak bisa transaksi 😒 baik itu beli pulsa listrik, bayar parkir, hingga tarik tunai tdk bisa di akun saya.. . semoga dgn bintang satu ini biar klian sadar dikit dan jangan sampai merugikan org lain.;1;21/12/2025 09.41;0;;;;
Pengguna Google;Habis update malah ngebug pas melakukan pembayaran muter muterrr udah 4 hari;4;21/12/2025 09.40;0;0,159039352;;;
Pengguna Google;Dana gak bisa dipakai lagi. Makin kacau, masak mau bayar tinggal konfirmasi pembayaran aja loading nya lama banget. Padahal data ada, pakai Wi-Fi juga gak bisa. Sudah di updet dan hapus cache masih tetep gak bisa. Tolong dong diperbaiki padahal enak kalau pakai dana;1;21/12/2025 09.38;8;0,159039352;;;
Pengguna Google;mantap;5;21/12/2025 09.37;0;0,159039352;;;
Pengguna Google;bagus;5;21/12/2025 09.36;0;0,158344907;;;
Pengguna Google;aplikasi gak jelas pengajuan dana karena penipuan malah dipersulit, costumer servis tidak mau membantu sama sekali;1;21/12/2025 09.33;0;0,158344907;;;
Pengguna Google;Aktifkan Dana Cicil;5;21/12/2025 09.32;0;0,159039352;;;
Pengguna Google;ga bisa lakuin transaksi apapun, setiap sampe di konfirmasi pembayaran, ga muncul apapun, hanya loading ntah sampe kapan, tolong perbaiki. jangan nyuruh install ulang, ga ngaruh kocak;3;21/12/2025 09.29;0;0,159039352;;;
Pengguna Google;dana sngt mmbantu;5;21/12/2025 09.27;0;0,154872685;;;
Pengguna Google;baik bagus;5;21/12/2025 09.25;0;;;;
Pengguna Google;ini sangat membantu;5;21/12/2025 09.25;0;0,157638889;;;
Pengguna Google;masih kendala di pengiriman ....terputar2 saja.... padahal sdh instal ulang;5;21/12/2025 09.23;0;0,159039352;;;
Pengguna Google;Top;5;21/12/2025 09.19;0;0,158344907;;;
Pengguna Google;tolong dong benerin layanan dana ini isi dana bisa saat mau tf muter terus jaringan bagus tolong benerin layanan dana;4;21/12/2025 09.18;0;0,159039352;;;
Pengguna Google;dana makin debes 👍;5;21/12/2025 09.17;0;0,159039352;;;
Pengguna Google;20des25. abis update malah stuck di konfirmasi pembayaran.. hadeh..;4;21/12/2025 09.14;0;0,159039352;;;
Pengguna Google;bagus;5;21/12/2025 09.14;0;;;;
Pengguna Google;Kenapa belum bisa transfer ke fazz?;5;21/12/2025 09.13;0;0,157638889;;;
Pengguna Google;dana semakin maju ...;5;21/12/2025 09.12;0;;;;
Pengguna Google;Tolong asisten google play store kenapa pas di perbarui akun DANA saya jadi eror,,isi saldo ke aku DANA saya bisa,tapi pas saya mau transaksi isi paketan/pulsa melalui akun DANA saya gak bisa,,mentok di loading untuk komfirmasi pembayaran gak kebuka,,tolong di perbaiki saya jadi gak bisa transaksi pakai akun DANA saya 🙏😔;1;21/12/2025 09.10;0;0,159039352;;;
Pengguna Google;mau masuk susah banget trs buat tf kenapa jadi ga bisa;2;21/12/2025 09.07;0;0,159039352;;;
Pengguna Google;lemot;1;21/12/2025 09.04;0;0,159039352;;;
Pengguna Google;ini kenapa ya kak kok buat transaksi susah banget... baru kali ini sih kemaren kemaren enak enak aja... tolong segera di petbaiki;3;21/12/2025 09.03;0;0,159039352;;;
Pengguna Google;knp hrs ada adm 500rp kl transfer 30rb?;4;21/12/2025 09.03;0;0,159039352;;;
Pengguna Google;KOK BISA MELAKUKAN PEMBAYARAN TANPA ADANYA IZIN???? YANG BENER AJA;1;21/12/2025 09.02;0;0,159039352;;;
Pengguna Google;Saya tidak bisa kirim uang ke teman bos bantu perbaiki bos;2;21/12/2025 09.01;0;;;;
Pengguna Google;dana sangat sangat bagus;5;21/12/2025 09.01;0;0,158344907;;;
Pengguna Google;Praktis;5;21/12/2025 09.01;0;0,159039352;;;
Pengguna Google;Kenapa stelah update jadi ga bisa ngirim. Loading terus. Mohon solusinya. Saya lagi butuh bgt pecairan sekarang.;4;21/12/2025 08.58;1;0,159039352;;;
Pengguna Google;Bagus sekali sangat membantu saya dalam membeli pulsa paket data dan transaksi lainnya semua Ada di dana;5;21/12/2025 08.57;0;0,158344907;;;
Pengguna Google;udah lama pakai dana baru kali ini mau melakukan pembayar malah ngelag muter2 terus,padahal sinyal bagus.ini terjadi setelah update apk dana.tolong secepatnya dibenarkan,karena merugikan saya untuk melakukan transaksi.saldo di apk dana pun jadi tdk bisa digunakan,hanya bisa terima uang masuk saja;1;21/12/2025 08.56;1;0,159039352;;;
Pengguna Google;uang ku hilang 300k di dana;1;21/12/2025 08.54;0;0,158344907;;;
Pengguna Google;bagus;4;21/12/2025 08.50;0;0,159039352;;;
Pengguna Google;aktifin dana cicil dong;5;21/12/2025 08.49;0;0,159039352;;;
Pengguna Google;bagussss sekaliiiii;5;21/12/2025 08.48;0;0,157638889;;;
Pengguna Google;ok memuaskan;5;21/12/2025 08.47;0;0,157638889;;;
Pengguna Google;Tolong diperbaiki aplikasi dana nyah yah agar tidak cepat kardarwasa & saat di perbarui tidak ada masalah dengan dana nyah yah soalnya waktu ituh di perbarui dana saya tidak bisa di buka masuk aplikasi dana lagi terpaksa harus hapus & download lagi baru bisa;4;21/12/2025 08.46;1;0,156261574;;;
Pengguna Google;aplikasi dana telah mempermainkan pelanggan pengguna dana, sehingga banyak terjadi saldo pelanggan pengguna dana lenyap begitu saja.bikin laporan di aplikasi dana hanya bahan permainan jawaban yang tidak masuk di akal;1;21/12/2025 08.46;0;0,159039352;;;
Pengguna Google;jadi serba mudah;5;21/12/2025 08.45;0;0,159039352;;;
Pengguna Google;keeren;5;21/12/2025 08.45;0;0,157638889;;;
Pengguna Google;luar biasa pokonya aplikasi dana;5;21/12/2025 08.43;0;;;;
Pengguna Google;saya sebagai pengguna user dana sudah lama sudah bertahun-tahun kendala saya yaitu nomor yang saya gunakan buat akun dana nya itu sudah tidak aktif sementara kalau login harus pake kode otp gimana ini;1;21/12/2025 08.43;0;0,159039352;;;
Pengguna Google;saya kasih bintang 5. tapi ini kenapa kalau buat ngirim terjadi nge bug/muter terus. tolong di perbaiki;5;21/12/2025 08.43;0;0,159039352;;;
Pengguna Google;mantep;5;21/12/2025 08.40;0;0,159039352;;;
Pengguna Google;akun saya di retas, kerugian sebesar 1 juta 700ribu, saya tidak ada pembayaran atau tagihan atau berlangganan google yoyo voice cha, dan sudah saya konfirmasi pihak google dan benar tidak ada riwayat penarikan uang tersebut oleh google, dan tidak ada riwayat langganan apapun ke google, tp uang saya habis di dana, kenapa skrg dana tidak aman dan gampang Skali di retas, tolong pihak dana bertanggung jawab atas kejadian ini, krna keamanan akun saya sangat minim sampai bisa diretas;1;21/12/2025 08.35;0;0,158344907;;;
Pengguna Google;aplikasi membantu untuk semua transaksi;5;21/12/2025 08.35;0;0,159039352;;;
Pengguna Google;sangat bermanfaat dan bagus sakliii;4;21/12/2025 08.35;0;0,157638889;;;
Pengguna Google;tidak ada dana cicil nya punya saya. tolong dong saya mau pakai fitur tersebut;3;21/12/2025 08.33;0;0,159039352;;;
Pengguna Google;error' terus;5;21/12/2025 08.32;0;0,159039352;;;
Pengguna Google;sangat baik;5;21/12/2025 08.30;0;0,154872685;;;
Pengguna Google;sanget baik;5;21/12/2025 08.29;0;0,158344907;;;
Pengguna Google;kode otp harus ny tidak hanya d kirim lewat sms/wa karena sebagian pengguna no tidak aktif sebisa mungkin ada alternatif lain seperti email yg telah terdaftar. saya mengalami kesulitan itu verifikasi wajah dan pin berhasil tp harus masukin kode verifikasi dan saldo ada 1 jt lebih mau ganti nomor pun takut saldo lenyap mohon solusinya;1;21/12/2025 08.29;0;;;;
Pengguna Google;kenapa sekarang jadi banyak gangguan ?;5;21/12/2025 08.27;0;0,159039352;;;
Pengguna Google;good joob;5;21/12/2025 08.25;0;;;;
Pengguna Google;Dompet dana ini skrng udah belagu, mentang² banyak yg pakai, complain aja gak dihiraukan lagi skrng;2;21/12/2025 08.25;0;0,159039352;;;
Pengguna Google;sangat baik;5;21/12/2025 08.25;0;;;;
Pengguna Google;tolong aktifkan fitur dana cicil saya , saya sudah memenuhi syarat;1;21/12/2025 08.24;0;0,157638889;;;
Pengguna Google;"ini aplikasi apa si, tiap mau bayar selalu stuck/muter"" doang., saldo saya di situ semua lo";1;21/12/2025 08.22;0;0,159039352;;;
Pengguna Google;mantap;5;21/12/2025 08.21;0;0,159039352;;;
Pengguna Google;beri saya tampilan dana cicil nya dong di layar menu dana nya.;5;21/12/2025 08.20;0;;;;
Pengguna Google;langsung 5 bintangnya biar blm terinstal jg;5;21/12/2025 08.20;0;0,156261574;;;
Pengguna Google;mantap;5;21/12/2025 08.20;0;0,154872685;;;
Pengguna Google;aplikasi kren;5;21/12/2025 08.19;0;0,159039352;;;
Pengguna Google;good job;5;21/12/2025 08.16;0;0,136805556;;;
Pengguna Google;bisa ngutang;5;21/12/2025 08.14;0;;;;
Pengguna Google;simpel dan mudah..;5;21/12/2025 08.13;0;0,158344907;;;
Pengguna Google;bagus dana nya mempermudah proses transaksi, tpi yang di akun saya belum ad dana payleter nya😥;5;21/12/2025 08.13;0;0,158344907;;;
Pengguna Google;fast;5;21/12/2025 08.13;0;0,159039352;;;
Pengguna Google;ini kenapa sehabis di perbarui malahan gak bisa di buka akun dana nya setiap mau masuk keluar lg mau masuk keluar lg gitu terus gak udah2 saya mau login ke akun dana gak bisa2 ini begimana cara nya mau login kalo susah kaya gini yg ada malahan keluar2an trs aplikasi nya jadi tolong lah di perbarui bukan nya bener malahan gak jelas kaya gini gak bisa login2;2;21/12/2025 08.12;0;0,159039352;;;
Pengguna Google;saya kecewa dengan ini.. setiap mau mengakses selalu balik ke menu awal lagi....gimana ini...;5;21/12/2025 08.10;0;0,159039352;;;
Pengguna Google;mempermudah segala sesuatunya;5;21/12/2025 08.10;0;0,158344907;;;
Pengguna Google;terbaik;5;21/12/2025 08.09;0;0,149305556;;;
Pengguna Google;aplikasi ini keren banget;5;21/12/2025 08.09;0;0,157638889;;;
Pengguna Google;TOLONG KEMBALIKAN UANG SAYA... UANG GK SEBERAPA KOK DI AMBIL KU MINTAK KEMBALI KOK DI PERSULIT PADAHAL UANG SAYA;1;21/12/2025 08.08;0;0,153483796;;;
Pengguna Google;MALING DUIT;1;21/12/2025 08.08;0;02.05.00;;;
Pengguna Google;bagus dan terjamin kemulusanya;5;21/12/2025 08.07;0;0,129872685;;;
Pengguna Google;puas;5;21/12/2025 08.05;0;0,158344907;;;
Pengguna Google;ternyata harus di instal ulang baru bisa balik normal 😔;5;21/12/2025 08.04;0;0,157638889;;;
Pengguna Google;buat apa ada fitur dana cicil.klw tidk bis di gunakan.payaahh;1;21/12/2025 08.04;0;0,159039352;;;
Pengguna Google;mantaap;5;21/12/2025 08.01;0;0,157638889;;;
Pengguna Google;baik;5;21/12/2025 08.00;0;0,159039352;;;
Pengguna Google;Dana sumpah ya aplikasi E-payment paling ga jelas. Akun ga ada masalah tiba tiba gabisa klaim voucher, selalu bermasalah terussss, udah chat Diana tapi ga membantu, hapus aja tuh bot ga guna, dah chat di X ga di bales bales. Dibandingin sama aplikasi lain kaya spy atau gpy si Dana paling ga jelas, mana sering ada kasus penipuan. Daripada banyakin game atau event kaga jelas mending perbaikin dulu tuh bug aplikasi, sistem error/sibuk mulu, muak banget nih aplikasi mana ada saldo nya lagi.;1;21/12/2025 08.00;154;0,159039352;;;
Pengguna Google;baik;5;21/12/2025 07.58;0;0,154872685;;;
Pengguna Google;Mudah Di Gunakan 🫶 Saya kasih 🌟 2 Dulu kalau Dana Paylaternya bisa muncul 🙂;2;21/12/2025 07.57;0;0,159039352;;;
Pengguna Google;top;5;21/12/2025 07.56;0;0,158344907;;;
Pengguna Google;danany jd gabsa ngirim abis di update;5;21/12/2025 07.56;0;0,150694444;;;
Pengguna Google;bagus sekali...muda di gunakan;5;21/12/2025 07.55;0;0,159039352;;;
Pengguna Google;bagus dan meberikan kemudahan;5;21/12/2025 07.54;0;0,158344907;;;
Pengguna Google;sangat puas;5;21/12/2025 07.53;0;0,158344907;;;
Pengguna Google;udah ada dana cicilnya,TPI kga bisa digunain;5;21/12/2025 07.52;0;0,159039352;;;
Pengguna Google;Joss...cepat n praktis;5;21/12/2025 07.52;0;0,159039352;;;
Pengguna Google;gak bisa login selama 3 hari;1;21/12/2025 07.50;0;0,159039352;;;
Pengguna Google;kenapa akun dana saya tidak bisa melakukan transaksi pembayaran nya ni..... udah beberapa kali saya melakukan transaksi pembayaran nya selalu tidak bisa;2;21/12/2025 07.50;0;0,159039352;;;
Pengguna Google;bagus;5;21/12/2025 07.49;0;0,158344907;;;
Pengguna Google;saya megisi dana tapi didak masuk nomoe tidak salah bebayaran berhasil;1;21/12/2025 07.48;0;;;;
Pengguna Google;nice;5;21/12/2025 07.47;0;0,159039352;;;
Pengguna Google;bagus si tapi sering terjadi pembayaran di tolak;5;21/12/2025 07.47;0;0,159039352;;;
Pengguna Google;dana bisnis saya tidak dapat membuat qris payah;3;21/12/2025 07.46;0;0,156944444;;;
Pengguna Google;semakin buruk tulisan dana cicil limit 300 tapi gak bisa dipakai sama sekali hapus aja apk penipuan;1;21/12/2025 07.43;0;0,157638889;;;
Pengguna Google;sep ya;5;21/12/2025 07.43;0;0,158344907;;;
Pengguna Google;semenjak di update aplikasi ini gak tau mengapa ketika mau kirim uang gak bisa, malah ada tulisan koneksi internet anda terputus nih. tolong dong perbaiki;1;21/12/2025 07.42;1;0,158344907;;;
Pengguna Google;giod;5;21/12/2025 07.41;0;0,159039352;;;
Pengguna Google;"ini kenapa app dana , setiap saya mau TRANSFER uang cuman muter"" aja sampai satu jam saya tungguin masih aja muter"" trs..";5;21/12/2025 07.40;0;;;;
Pengguna Google;mantap;5;21/12/2025 07.39;0;0,156944444;;;
Pengguna Google;?????????????????? dana cicil;5;21/12/2025 07.38;0;0,158344907;;;
Pengguna Google;Aktivasi gagal terus??? mohon bantuannya;2;21/12/2025 07.37;0;0,158344907;;;
Pengguna Google;sejauh ini bagus, ga ada bug atau apapun itu, setiap transaksi lancar sih, tapi aneh kenapa orang orang ada fitur yang di dana saya tidak ada ya? semacam padahal saya pengguna lama, tapi ga masalah selagi dana ga ada bug itu udh bagus, tapi tolong kalo restock pulsa/paket yang banyak, dan adain dari pulsa terkecil sampe terbesar biar ga harus beli pulsa 2×, kalo ga salah suka ada itu potongan atau admin;5;21/12/2025 07.31;416;0,159039352;;;
